term,Negative freq,Plot freq,Positive freq,score,cnt,logcnt
induced,0,0,1,0.007574867880211391,1,0.0
masses,0,0,2,0.015208455666470933,2,1.0
sentimental,2,0,4,0.015091015854374633,6,2.584962500721156
hype,2,0,2,-0.00017615971814445228,4,2.0
glitz,0,0,1,0.007574867880211391,1,0.0
reminder,0,0,3,0.022842043452730474,3,1.5849625007211563
coaster,0,0,2,0.015208455666470933,2,1.0
roller,0,0,2,0.015208455666470933,2,1.0
leo,0,0,1,0.007574867880211391,1,0.0
vulnerability,1,0,1,-0.0001174398120963021,2,1.0
larcenous,0,0,1,0.007574867880211391,1,0.0
oozes,1,0,2,0.0075161479741632405,3,1.5849625007211563
martini,0,0,1,0.007574867880211391,1,0.0
leonardo,0,0,1,0.007574867880211391,1,0.0
belong,0,0,1,0.007574867880211391,1,0.0
splendid,0,0,4,0.03047563123899002,4,2.0
larky,0,0,1,0.007574867880211391,1,0.0
conned,0,0,1,0.007574867880211391,1,0.0
endeavor,2,0,1,-0.007809747504403995,3,1.5849625007211563
merrily,0,0,1,0.007574867880211391,1,0.0
yourselves,0,0,1,0.007574867880211391,1,0.0
shining,1,0,1,-0.0001174398120963021,2,1.0
technically,1,0,1,-0.0001174398120963021,2,1.0
utilizing,0,0,1,0.007574867880211391,1,0.0
superb,1,0,5,0.030416911332941866,6,2.584962500721156
talents,6,0,5,-0.008044627128596597,11,3.4594316186372978
flair,2,0,8,0.0456253669994128,10,3.3219280948873626
expertly,1,0,2,0.0075161479741632405,3,1.5849625007211563
brightly,1,0,1,-0.0001174398120963021,2,1.0
bogged,3,0,0,-0.02313564298297123,3,1.5849625007211563
140,1,0,0,-0.007751027598355844,1,0.0
badly,9,0,0,-0.06928948913681739,9,3.1699250014423126
leaks,1,0,1,-0.0001174398120963021,2,1.0
ranks,0,0,3,0.022842043452730474,3,1.5849625007211563
affirms,0,0,1,0.007574867880211391,1,0.0
gifts,0,0,3,0.022842043452730474,3,1.5849625007211563
offerings,0,0,3,0.022842043452730474,3,1.5849625007211563
masterpieces,0,0,1,0.007574867880211391,1,0.0
deceptively,0,0,4,0.03047563123899002,4,2.0
slight,5,0,6,0.007281268349970636,11,3.4594316186372978
overmanipulative,0,0,1,0.007574867880211391,1,0.0
practices,0,0,1,0.007574867880211391,1,0.0
unconned,0,0,1,0.007574867880211391,1,0.0
adventurous,1,0,1,-0.0001174398120963021,2,1.0
gently,0,0,1,0.007574867880211391,1,0.0
sweetly,0,0,2,0.015208455666470933,2,1.0
rarities,0,0,1,0.007574867880211391,1,0.0
rarity,0,0,3,0.022842043452730474,3,1.5849625007211563
soulful,0,0,2,0.015208455666470933,2,1.0
fashions,0,0,1,0.007574867880211391,1,0.0
trends,0,0,1,0.007574867880211391,1,0.0
background,0,0,2,0.015208455666470933,2,1.0
pink,2,0,1,-0.007809747504403995,3,1.5849625007211563
panther,0,0,1,0.007574867880211391,1,0.0
received,0,0,2,0.015208455666470933,2,1.0
lanes,0,0,6,0.0457428068115091,6,2.584962500721156
gratefully,0,0,2,0.015208455666470933,2,1.0
infuriating,1,0,2,0.0075161479741632405,3,1.5849625007211563
cheated,1,0,1,-0.0001174398120963021,2,1.0
pandered,1,0,0,-0.007751027598355844,1,0.0
anomaly,0,0,1,0.007574867880211391,1,0.0
cuss,1,0,0,-0.007751027598355844,1,0.0
mounts,0,0,1,0.007574867880211391,1,0.0
cheek,0,0,5,0.03810921902524956,5,2.321928094887362
sparring,0,0,1,0.007574867880211391,1,0.0
persuasion,1,0,0,-0.007751027598355844,1,0.0
artsy,2,0,2,-0.00017615971814445228,4,2.0
warring,0,0,1,0.007574867880211391,1,0.0
plausible,0,0,2,0.015208455666470933,2,1.0
profile,1,0,5,0.030416911332941866,6,2.584962500721156
passable,5,0,0,-0.038520258367586616,5,2.321928094887362
underneath,0,0,1,0.007574867880211391,1,0.0
rug,1,0,2,0.0075161479741632405,3,1.5849625007211563
plunging,0,0,1,0.007574867880211391,1,0.0
timeliness,0,0,1,0.007574867880211391,1,0.0
flawless,0,0,2,0.015208455666470933,2,1.0
discourage,0,0,1,0.007574867880211391,1,0.0
actively,0,0,1,0.007574867880211391,1,0.0
food,2,0,1,-0.007809747504403995,3,1.5849625007211563
classify,0,0,1,0.007574867880211391,1,0.0
absorbing,0,0,5,0.03810921902524956,5,2.321928094887362
taut,1,0,2,0.0075161479741632405,3,1.5849625007211563
dilemmas,0,0,1,0.007574867880211391,1,0.0
fallibility,0,0,1,0.007574867880211391,1,0.0
bothers,1,0,1,-0.0001174398120963021,2,1.0
multiplex,1,0,2,0.0075161479741632405,3,1.5849625007211563
accustomed,0,0,1,0.007574867880211391,1,0.0
pomposity,2,0,0,-0.015443335290663537,2,1.0
navigates,1,0,0,-0.007751027598355844,1,0.0
pretentiousness,1,0,0,-0.007751027598355844,1,0.0
fade,3,0,0,-0.02313564298297123,3,1.5849625007211563
tougher,1,0,1,-0.0001174398120963021,2,1.0
tock,1,0,0,-0.007751027598355844,1,0.0
tick,1,0,0,-0.007751027598355844,1,0.0
yelling,1,0,0,-0.007751027598355844,1,0.0
fare,4,0,7,0.02260716382853787,11,3.4594316186372978
finesse,0,0,3,0.022842043452730474,3,1.5849625007211563
lightweight,1,0,4,0.022783323546682326,5,2.321928094887362
mitchell,0,0,1,0.007574867880211391,1,0.0
relatively,4,0,2,-0.015560775102759838,6,2.584962500721156
thematic,1,0,3,0.015149735760422781,4,2.0
handily,0,0,1,0.007574867880211391,1,0.0
heft,0,0,2,0.015208455666470933,2,1.0
heck,0,0,1,0.007574867880211391,1,0.0
reversals,0,0,1,0.007574867880211391,1,0.0
sinner,0,0,1,0.007574867880211391,1,0.0
relentless,3,0,1,-0.015502055196711688,4,2.0
teasing,0,0,1,0.007574867880211391,1,0.0
shaped,0,0,3,0.022842043452730474,3,1.5849625007211563
symmetrical,0,0,1,0.007574867880211391,1,0.0
pray,0,0,1,0.007574867880211391,1,0.0
deed,0,0,2,0.015208455666470933,2,1.0
sympathize,0,0,1,0.007574867880211391,1,0.0
pulls,2,0,6,0.030358191426893714,8,3.0
hate,6,0,6,-0.00041103934233705647,12,3.5849625007211565
unmannerliness,0,0,1,0.007574867880211391,1,0.0
seething,0,0,1,0.007574867880211391,1,0.0
searing,0,0,2,0.015208455666470933,2,1.0
insight,6,0,5,-0.008044627128596597,11,3.4594316186372978
gluing,0,0,1,0.007574867880211391,1,0.0
preachiness,0,0,2,0.015208455666470933,2,1.0
intermittent,1,0,1,-0.0001174398120963021,2,1.0
dampened,0,0,1,0.007574867880211391,1,0.0
unconvincingly,0,0,1,0.007574867880211391,1,0.0
slickly,1,0,1,-0.0001174398120963021,2,1.0
boldface,1,0,0,-0.007751027598355844,1,0.0
profanities,1,0,0,-0.007751027598355844,1,0.0
platitudes,1,0,1,-0.0001174398120963021,2,1.0
macgraw,1,0,0,-0.007751027598355844,1,0.0
cleanflicks,1,0,0,-0.007751027598355844,1,0.0
competence,0,0,1,0.007574867880211391,1,0.0
junctures,1,0,0,-0.007751027598355844,1,0.0
paint,5,0,3,-0.01561949500880799,8,3.0
implications,1,0,0,-0.007751027598355844,1,0.0
square,1,0,0,-0.007751027598355844,1,0.0
ironic,1,0,2,0.0075161479741632405,3,1.5849625007211563
amateurishly,2,0,0,-0.015443335290663537,2,1.0
imitative,1,0,0,-0.007751027598355844,1,0.0
innumerable,1,0,0,-0.007751027598355844,1,0.0
derisions,1,0,0,-0.007751027598355844,1,0.0
religious,1,0,0,-0.007751027598355844,1,0.0
bailiwick,1,0,0,-0.007751027598355844,1,0.0
imaginative,4,0,8,0.030240751614797418,12,3.5849625007211565
tonal,1,0,2,0.0075161479741632405,3,1.5849625007211563
quirks,0,0,4,0.03047563123899002,4,2.0
forgive,2,0,3,0.0074574280681150885,5,2.321928094887362
oodles,0,0,1,0.007574867880211391,1,0.0
mischievous,0,0,1,0.007574867880211391,1,0.0
extraordinarily,1,0,0,-0.007751027598355844,1,0.0
tunney,1,0,2,0.0075161479741632405,3,1.5849625007211563
misfire,3,0,0,-0.02313564298297123,3,1.5849625007211563
peculiar,1,0,2,0.0075161479741632405,3,1.5849625007211563
dud,5,0,0,-0.038520258367586616,5,2.321928094887362
putting,0,0,2,0.015208455666470933,2,1.0
heroine,3,0,4,0.00739870816206694,7,2.807354922057604
engrossed,0,0,2,0.015208455666470933,2,1.0
allowed,0,0,2,0.015208455666470933,2,1.0
hybrid,6,0,3,-0.023311802701115682,9,3.1699250014423126
harm,3,0,0,-0.02313564298297123,3,1.5849625007211563
empowerment,3,0,3,-0.0002348796241926042,6,2.584962500721156
glue,1,0,0,-0.007751027598355844,1,0.0
whimsical,1,0,1,-0.0001174398120963021,2,1.0
imprisonment,1,0,0,-0.007751027598355844,1,0.0
hang,2,0,2,-0.00017615971814445228,4,2.0
whimsy,0,0,2,0.015208455666470933,2,1.0
subtext,0,0,2,0.015208455666470933,2,1.0
lite,1,0,4,0.022783323546682326,5,2.321928094887362
armed,0,0,2,0.015208455666470933,2,1.0
indie,3,0,5,0.015032295948326481,8,3.0
liz,0,0,1,0.007574867880211391,1,0.0
rad,0,0,1,0.007574867880211391,1,0.0
rocker,0,0,1,0.007574867880211391,1,0.0
phair,0,0,1,0.007574867880211391,1,0.0
peek,0,0,1,0.007574867880211391,1,0.0
doorstep,1,0,1,-0.0001174398120963021,2,1.0
unconvincing,3,0,0,-0.02313564298297123,3,1.5849625007211563
lags,1,0,0,-0.007751027598355844,1,0.0
reminiscent,2,0,2,-0.00017615971814445228,4,2.0
dramatics,2,0,0,-0.015443335290663537,2,1.0
lurches,1,0,1,-0.0001174398120963021,2,1.0
strongly,5,0,0,-0.038520258367586616,5,2.321928094887362
aimless,1,0,0,-0.007751027598355844,1,0.0
wake,2,0,1,-0.007809747504403995,3,1.5849625007211563
beat,5,0,5,-0.00035231943628890455,10,3.3219280948873626
captivatingly,0,0,1,0.007574867880211391,1,0.0
entire,13,0,5,-0.061890780974750446,18,4.169925001442312
eccentric,2,0,3,0.0074574280681150885,5,2.321928094887362
dopey,2,0,1,-0.007809747504403995,3,1.5849625007211563
clothed,1,0,0,-0.007751027598355844,1,0.0
hipness,2,0,0,-0.015443335290663537,2,1.0
layers,2,0,0,-0.015443335290663537,2,1.0
disarming,0,0,2,0.015208455666470933,2,1.0
wonderland,0,0,1,0.007574867880211391,1,0.0
disoriented,0,0,1,0.007574867880211391,1,0.0
stalker,1,0,1,-0.0001174398120963021,2,1.0
condensed,0,0,3,0.022842043452730474,3,1.5849625007211563
brimming,0,0,2,0.015208455666470933,2,1.0
coltish,0,0,1,0.007574867880211391,1,0.0
stalking,1,0,1,-0.0001174398120963021,2,1.0
grasps,1,0,0,-0.007751027598355844,1,0.0
unlikable,5,0,0,-0.038520258367586616,5,2.321928094887362
endearingly,0,0,1,0.007574867880211391,1,0.0
gimmick,0,0,1,0.007574867880211391,1,0.0
cute,7,0,11,0.030064591896652962,18,4.169925001442312
pale,2,0,1,-0.007809747504403995,3,1.5849625007211563
adequate,2,0,1,-0.007809747504403995,3,1.5849625007211563
rousing,1,0,3,0.015149735760422781,4,2.0
musical,2,0,8,0.0456253669994128,10,3.3219280948873626
naughty,2,0,3,0.0074574280681150885,5,2.321928094887362
frictionless,0,0,1,0.007574867880211391,1,0.0
smoother,0,0,1,0.007574867880211391,1,0.0
flashy,3,0,1,-0.015502055196711688,4,2.0
torn,1,0,0,-0.007751027598355844,1,0.0
dingoes,1,0,0,-0.007751027598355844,1,0.0
betrayals,0,0,1,0.007574867880211391,1,0.0
celebrated,0,0,2,0.015208455666470933,2,1.0
currency,1,0,1,-0.0001174398120963021,2,1.0
backstabbing,0,0,1,0.007574867880211391,1,0.0
zellweger,0,0,4,0.03047563123899002,4,2.0
diamonds,0,0,1,0.007574867880211391,1,0.0
glorifying,0,0,1,0.007574867880211391,1,0.0
polished,0,0,6,0.0457428068115091,6,2.584962500721156
amazed,0,0,1,0.007574867880211391,1,0.0
silk,0,0,1,0.007574867880211391,1,0.0
crossing,0,0,2,0.015208455666470933,2,1.0
sheathed,0,0,1,0.007574867880211391,1,0.0
wondering,2,0,0,-0.015443335290663537,2,1.0
hoofing,0,0,1,0.007574867880211391,1,0.0
gere,0,0,6,0.0457428068115091,6,2.584962500721156
crooning,0,0,1,0.007574867880211391,1,0.0
infiltrated,0,0,1,0.007574867880211391,1,0.0
blaring,1,0,1,-0.0001174398120963021,2,1.0
flashbulbs,0,0,1,0.007574867880211391,1,0.0
sequins,0,0,1,0.007574867880211391,1,0.0
stabbing,1,0,1,-0.0001174398120963021,2,1.0
flaunting,0,0,1,0.007574867880211391,1,0.0
seemed,2,0,2,-0.00017615971814445228,4,2.0
goodness,0,0,1,0.007574867880211391,1,0.0
pizzazz,0,0,1,0.007574867880211391,1,0.0
rhythm,3,0,2,-0.007868467410452145,5,2.321928094887362
confidence,0,0,2,0.015208455666470933,2,1.0
properly,1,0,2,0.0075161479741632405,3,1.5849625007211563
burst,0,0,1,0.007574867880211391,1,0.0
na,2,0,1,-0.007809747504403995,3,1.5849625007211563
evolução,0,0,1,0.007574867880211391,1,0.0
cativante,0,0,1,0.007574867880211391,1,0.0
direção,1,0,1,-0.0001174398120963021,2,1.0
é,4,0,3,-0.007927187316500297,7,2.807354922057604
passo,0,0,1,0.007574867880211391,1,0.0
contrária,0,0,1,0.007574867880211391,1,0.0
musicais,0,0,1,0.007574867880211391,1,0.0
divertido,0,0,1,0.007574867880211391,1,0.0
representando,0,0,1,0.007574867880211391,1,0.0
à,0,0,1,0.007574867880211391,1,0.0
vai,0,0,1,0.007574867880211391,1,0.0
acaba,1,0,1,-0.0001174398120963021,2,1.0
dos,0,0,1,0.007574867880211391,1,0.0
ser,0,0,1,0.007574867880211391,1,0.0
até,0,0,1,0.007574867880211391,1,0.0
pode,0,0,1,0.007574867880211391,1,0.0
c,2,0,1,-0.007809747504403995,3,1.5849625007211563
singin,0,0,1,0.007574867880211391,1,0.0
aisles,0,0,3,0.022842043452730474,3,1.5849625007211563
dancin,0,0,1,0.007574867880211391,1,0.0
ol,1,0,2,0.0075161479741632405,3,1.5849625007211563
zeta,0,0,2,0.015208455666470933,2,1.0
reilly,0,0,2,0.015208455666470933,2,1.0
renée,0,0,1,0.007574867880211391,1,0.0
replete,2,0,2,-0.00017615971814445228,4,2.0
glorifies,0,0,1,0.007574867880211391,1,0.0
unsunny,0,0,1,0.007574867880211391,1,0.0
glamorizes,0,0,1,0.007574867880211391,1,0.0
steak,0,0,1,0.007574867880211391,1,0.0
sizzle,0,0,2,0.015208455666470933,2,1.0
incarnation,0,0,1,0.007574867880211391,1,0.0
fizz,2,0,1,-0.007809747504403995,3,1.5849625007211563
infectious,0,0,3,0.022842043452730474,3,1.5849625007211563
finale,3,0,3,-0.0002348796241926042,6,2.584962500721156
courtroom,3,0,3,-0.0002348796241926042,6,2.584962500721156
circus,0,0,2,0.015208455666470933,2,1.0
burnt,0,0,1,0.007574867880211391,1,0.0
mirrors,0,0,1,0.007574867880211391,1,0.0
damsels,0,0,1,0.007574867880211391,1,0.0
magnificence,0,0,1,0.007574867880211391,1,0.0
jazzy,1,0,1,-0.0001174398120963021,2,1.0
irrelevant,2,0,0,-0.015443335290663537,2,1.0
slither,0,0,1,0.007574867880211391,1,0.0
sleekest,0,0,1,0.007574867880211391,1,0.0
sexiest,0,0,1,0.007574867880211391,1,0.0
cabaret,0,0,1,0.007574867880211391,1,0.0
scintillate,0,0,1,0.007574867880211391,1,0.0
sardonic,0,0,2,0.015208455666470933,2,1.0
shout,2,0,1,-0.007809747504403995,3,1.5849625007211563
nasty,4,0,5,0.007339988256018788,9,3.1699250014423126
entertainingly,0,0,2,0.015208455666470933,2,1.0
splashy,0,0,1,0.007574867880211391,1,0.0
purposeful,1,0,1,-0.0001174398120963021,2,1.0
humming,0,0,1,0.007574867880211391,1,0.0
rouge,0,0,1,0.007574867880211391,1,0.0
respites,0,0,1,0.007574867880211391,1,0.0
overdoing,0,0,1,0.007574867880211391,1,0.0
edits,0,0,1,0.007574867880211391,1,0.0
moulin,0,0,1,0.007574867880211391,1,0.0
flammable,0,0,1,0.007574867880211391,1,0.0
delicious,0,0,3,0.022842043452730474,3,1.5849625007211563
leggy,0,0,1,0.007574867880211391,1,0.0
spare,0,0,2,0.015208455666470933,2,1.0
razzle,0,0,1,0.007574867880211391,1,0.0
dazzle,0,0,1,0.007574867880211391,1,0.0
stylish,4,0,4,-0.00029359953024075264,8,3.0
intact,0,0,1,0.007574867880211391,1,0.0
transition,0,0,1,0.007574867880211391,1,0.0
translate,1,0,1,-0.0001174398120963021,2,1.0
slip,1,0,1,-0.0001174398120963021,2,1.0
stirred,0,0,1,0.007574867880211391,1,0.0
hack,2,0,1,-0.007809747504403995,3,1.5849625007211563
goodfellas,2,0,3,0.0074574280681150885,5,2.321928094887362
derivative,6,0,4,-0.015678214914856138,10,3.3219280948873626
scorsese,6,0,11,0.037756899588960655,17,4.08746284125034
promisingly,2,0,0,-0.015443335290663537,2,1.0
maudlin,2,0,1,-0.007809747504403995,3,1.5849625007211563
suggests,3,0,1,-0.015502055196711688,4,2.0
sensationalize,1,0,0,-0.007751027598355844,1,0.0
sabotaged,2,0,0,-0.015443335290663537,2,1.0
mcdormand,2,0,0,-0.015443335290663537,2,1.0
inability,1,0,1,-0.0001174398120963021,2,1.0
testament,2,0,4,0.015091015854374633,6,2.584962500721156
caton,0,0,1,0.007574867880211391,1,0.0
dynamics,1,0,1,-0.0001174398120963021,2,1.0
cry,3,0,1,-0.015502055196711688,4,2.0
cries,1,0,0,-0.007751027598355844,1,0.0
inactive,1,0,0,-0.007751027598355844,1,0.0
bordering,2,0,0,-0.015443335290663537,2,1.0
markedly,1,0,0,-0.007751027598355844,1,0.0
conversational,1,0,0,-0.007751027598355844,1,0.0
trump,1,0,0,-0.007751027598355844,1,0.0
section,3,0,0,-0.02313564298297123,3,1.5849625007211563
mid,3,0,1,-0.015502055196711688,4,2.0
card,2,0,0,-0.015443335290663537,2,1.0
virtually,7,0,1,-0.04627128596594246,8,3.0
esfera,0,0,1,0.007574867880211391,1,0.0
adicional,0,0,1,0.007574867880211391,1,0.0
ao,0,0,1,0.007574867880211391,1,0.0
força,0,0,1,0.007574867880211391,1,0.0
funcionar,0,0,1,0.007574867880211391,1,0.0
suspeito,0,0,1,0.007574867880211391,1,0.0
ganha,0,0,1,0.007574867880211391,1,0.0
último,0,0,1,0.007574867880211391,1,0.0
creativity,5,0,3,-0.01561949500880799,8,3.0
introduced,1,0,0,-0.007751027598355844,1,0.0
peak,2,0,0,-0.015443335290663537,2,1.0
villians,1,0,0,-0.007751027598355844,1,0.0
snake,3,0,0,-0.02313564298297123,3,1.5849625007211563
ain,3,0,4,0.00739870816206694,7,2.807354922057604
interpersonal,0,0,1,0.007574867880211391,1,0.0
cliches,13,0,7,-0.046623605402231365,20,4.321928094887363
concentrate,0,0,1,0.007574867880211391,1,0.0
earthbounda,1,0,0,-0.007751027598355844,1,0.0
soporific,1,0,0,-0.007751027598355844,1,0.0
dank,1,0,0,-0.007751027598355844,1,0.0
stellar,1,0,1,-0.0001174398120963021,2,1.0
divided,1,0,0,-0.007751027598355844,1,0.0
portrays,3,0,2,-0.007868467410452145,5,2.321928094887362
boardwalk,1,0,0,-0.007751027598355844,1,0.0
wasted,7,0,0,-0.053904873752202,7,2.807354922057604
grand,3,0,4,0.00739870816206694,7,2.807354922057604
nirois,0,0,1,0.007574867880211391,1,0.0
veritable,0,0,2,0.015208455666470933,2,1.0
recording,1,0,4,0.022783323546682326,5,2.321928094887362
conversations,1,0,0,-0.007751027598355844,1,0.0
wal,2,0,0,-0.015443335290663537,2,1.0
freeway,1,0,1,-0.0001174398120963021,2,1.0
defensive,2,0,0,-0.015443335290663537,2,1.0
persuasive,1,0,0,-0.007751027598355844,1,0.0
conscientious,2,0,0,-0.015443335290663537,2,1.0
saves,1,0,1,-0.0001174398120963021,2,1.0
careful,3,0,2,-0.007868467410452145,5,2.321928094887362
afforded,1,0,0,-0.007751027598355844,1,0.0
asbury,1,0,0,-0.007751027598355844,1,0.0
springsteen,1,0,0,-0.007751027598355844,1,0.0
sack,2,0,0,-0.015443335290663537,2,1.0
humanizing,0,0,2,0.015208455666470933,2,1.0
fuzzy,2,0,0,-0.015443335290663537,2,1.0
plods,1,0,0,-0.007751027598355844,1,0.0
reading,4,0,5,0.007339988256018788,9,3.1699250014423126
underscores,1,0,0,-0.007751027598355844,1,0.0
coherence,1,0,1,-0.0001174398120963021,2,1.0
polishing,1,0,0,-0.007751027598355844,1,0.0
sentimentality,4,0,2,-0.015560775102759838,6,2.584962500721156
caricature,0,0,2,0.015208455666470933,2,1.0
lucratively,0,0,1,0.007574867880211391,1,0.0
1999,0,0,2,0.015208455666470933,2,1.0
realistically,0,0,2,0.015208455666470933,2,1.0
smaller,2,0,1,-0.007809747504403995,3,1.5849625007211563
affecting,1,0,5,0.030416911332941866,6,2.584962500721156
exposition,3,0,0,-0.02313564298297123,3,1.5849625007211563
titular,2,0,1,-0.007809747504403995,3,1.5849625007211563
sands,1,0,0,-0.007751027598355844,1,0.0
larded,1,0,0,-0.007751027598355844,1,0.0
scruffy,3,0,0,-0.02313564298297123,3,1.5849625007211563
wound,1,0,0,-0.007751027598355844,1,0.0
participation,1,0,0,-0.007751027598355844,1,0.0
tnt,1,0,0,-0.007751027598355844,1,0.0
blare,1,0,0,-0.007751027598355844,1,0.0
stomp,1,0,0,-0.007751027598355844,1,0.0
disgust,2,0,1,-0.007809747504403995,3,1.5849625007211563
colour,0,0,2,0.015208455666470933,2,1.0
photographed,1,0,4,0.022783323546682326,5,2.321928094887362
betrayed,1,0,0,-0.007751027598355844,1,0.0
makeup,3,0,0,-0.02313564298297123,3,1.5849625007211563
ages,1,0,11,0.07621843805049912,12,3.5849625007211565
clockstoppers,6,0,2,-0.030945390487375223,8,3.0
sillified,1,0,0,-0.007751027598355844,1,0.0
stultifying,2,0,0,-0.015443335290663537,2,1.0
slave,0,0,1,0.007574867880211391,1,0.0
fantasies,0,0,2,0.015208455666470933,2,1.0
94,1,0,1,-0.0001174398120963021,2,1.0
generally,2,0,9,0.053258954785672344,11,3.4594316186372978
wildest,0,0,1,0.007574867880211391,1,0.0
traveler,0,0,1,0.007574867880211391,1,0.0
reverse,1,0,0,-0.007751027598355844,1,0.0
mixed,10,0,1,-0.06934820904286554,11,3.4594316186372978
battery,1,0,0,-0.007751027598355844,1,0.0
dime,1,0,0,-0.007751027598355844,1,0.0
longest,1,0,0,-0.007751027598355844,1,0.0
literally,5,0,3,-0.01561949500880799,8,3.0
lawn,1,0,0,-0.007751027598355844,1,0.0
chair,2,0,0,-0.015443335290663537,2,1.0
rote,3,0,1,-0.015502055196711688,4,2.0
effects,13,0,16,0.02207868467410451,29,4.857980995127573
timer,1,0,0,-0.007751027598355844,1,0.0
93,2,0,0,-0.015443335290663537,2,1.0
gussied,1,0,0,-0.007751027598355844,1,0.0
unspectacular,1,0,1,-0.0001174398120963021,2,1.0
upper,2,0,1,-0.007809747504403995,3,1.5849625007211563
numbered,1,0,0,-0.007751027598355844,1,0.0
faster,4,0,1,-0.023194362889019382,5,2.321928094887362
kidlets,2,0,0,-0.015443335290663537,2,1.0
disservice,1,0,0,-0.007751027598355844,1,0.0
advantage,2,0,1,-0.007809747504403995,3,1.5849625007211563
sci,16,0,11,-0.03916617733411627,27,4.754887502163469
fi,16,0,12,-0.03153258954785673,28,4.807354922057604
wishing,2,0,2,-0.00017615971814445228,4,2.0
grinds,2,0,0,-0.015443335290663537,2,1.0
grosses,1,0,0,-0.007751027598355844,1,0.0
backed,1,0,0,-0.007751027598355844,1,0.0
voyeuristic,1,0,0,-0.007751027598355844,1,0.0
fleet,0,0,2,0.015208455666470933,2,1.0
pleasingly,0,0,1,0.007574867880211391,1,0.0
footed,0,0,1,0.007574867880211391,1,0.0
upbeat,0,0,2,0.015208455666470933,2,1.0
slogged,1,0,0,-0.007751027598355844,1,0.0
stopped,3,0,1,-0.015502055196711688,4,2.0
benign,1,0,0,-0.007751027598355844,1,0.0
interminable,1,0,0,-0.007751027598355844,1,0.0
scientific,1,0,0,-0.007751027598355844,1,0.0
speeds,1,0,1,-0.0001174398120963021,2,1.0
heed,1,0,0,-0.007751027598355844,1,0.0
discerned,1,0,0,-0.007751027598355844,1,0.0
attract,3,0,0,-0.02313564298297123,3,1.5849625007211563
teenagers,3,0,1,-0.015502055196711688,4,2.0
pizazz,1,0,0,-0.007751027598355844,1,0.0
